Time,Consumption [kW],15min mean System Pout AC-coupling back power (ALL) [kW],15min mean System Pin Consumption power (ALL) [kW],15min mean System Pin Injection power (ALL) [kW],15min mean System Batt Charge Power Pbatt [kW],15min mean System Batt Discharge Power Pbatt [kW],Solar power [kW]
2024-01-01 07:30:00,5.0483866666666675,0.0,5.066613333333334,0.0,0.0,-0.0022866655,0.0
2024-01-01 07:45:00,1.567046,0.0,1.59789,0.0,0.0,-0.0007711648,0.0
2024-01-01 08:00:00,0.33086066666666664,0.0,0.374462,0.0,0.0,-0.00057513295,0.002768691333333334
2024-01-01 08:15:00,2.508258666666667,0.0,2.5504613333333332,0.0,0.0,-0.00097125595,0.01361424
2024-01-01 08:30:00,1.5269686666666666,0.0,1.5337973333333332,0.0,1.4583345000000001e-05,-0.0006521704,0.0688584
2024-01-01 08:45:00,0.35214,0.0,0.2780226666666667,0.0,0.0001925014,-1.516655e-05,0.15385200000000002
2024-01-01 09:00:00,2.462041333333333,0.0,2.2952706666666667,0.0,3.266654999999999e-05,-0.0008359071,0.23578333333333334
2024-01-01 09:15:00,1.4801646666666666,0.0,1.2278248666666667,0.0,0.00027824999999999996,-0.0018806539499999998,0.318592
2024-01-01 09:30:00,0.299254,0.0,0.07394993333333333,0.0,0.11844126957333333,0.0,0.43795933333333337
2024-01-01 09:45:00,2.426048,0.0,1.9648046000000001,0.0,0.018084180666666668,-0.0007996294713333333,0.5622146666666666
2024-01-01 10:00:00,2.45208,0.0,1.521894,0.0,5.0261053333333334e-05,-0.00066560319748,1.0179913333333335
2024-01-01 10:15:00,2.3370446666666664,0.0,1.2026267733333333,0.0,0.13601813826666667,-0.00043811873883333336,1.3712733333333333
2024-01-01 10:30:00,0.33188599999999996,0.0,0.0017748833333333335,-2.4392666666666668e-05,1.0430237202000001,0.0,1.5006333333333333
2024-01-01 10:45:00,1.493696,0.0,0.35228727533333337,-0.000297388,0.702446950311,-9.487791026666666e-05,1.9691266666666667
2024-01-01 11:00:00,2.201135333333333,0.0,0.384676,-0.000471762,0.4806951500264,-0.00022590678399999999,2.4129333333333336
2024-01-01 11:15:00,0.40702533333333335,0.0,1.847508e-05,-0.0010535233333333334,1.8338023256666667,0.0,2.3957533333333334
2024-01-01 11:30:00,1.33868,0.0,0.015005073333333334,-0.002118804666666667,1.2411837254666667,-0.07190947014,2.6441666666666666
2024-01-01 11:45:00,2.3443433333333332,0.0,0.02920467333333333,-0.0001729866666666667,0.6039086795999999,-0.06528680947333333,3.00374
2024-01-01 12:00:00,1.3100546666666666,0.0,0.024473371333333334,-0.0018272733333333335,2.1629808078,0.0,3.6574466666666665
2024-01-01 12:15:00,1.89589,0.0,0.027960755333333333,-0.00024288666666666666,1.5409597409,-0.007267603900000001,3.6051066666666665
2024-01-01 12:30:00,2.69388,0.0,0.030794333333333333,0.0,0.6762763971666668,-0.013378636886666666,3.4899
2024-01-01 12:45:00,1.0550653333333333,0.0,0.014180866666666668,-0.004257253333333333,2.2295334952,0.0,3.4835399999999996
2024-01-01 13:00:00,4.630959333333333,0.0,0.0584044,-0.00306062,1.1140124446000002,-1.8210780540666667,4.103946666666667
2024-01-01 13:15:00,2.8225806666666666,0.0,0.031550666666666664,-0.00030432666666666664,1.3132671348,0.0,4.2901533333333335
2024-01-01 13:30:00,0.5833006666666667,0.0,0.00011524666666666666,-0.007879706666666667,3.3012497076000002,0.0,4.113233333333333
2024-01-01 13:45:00,2.509614,0.0,0.04187664666666667,-0.001010714,1.3872114160666666,-0.3763184454,3.6826933333333334
2024-01-01 14:00:00,4.251946666666667,0.0,0.06332600000000001,0.0,0.08305893888733333,-0.9904740237599999,3.4874733333333334
2024-01-01 14:15:00,2.6876,0.0,0.053261666666666665,0.0,0.37619198793333336,-0.22153021812266666,2.96578
2024-01-01 14:30:00,1.68922,0.0,0.032836,0.0,1.1351118077333333,-0.17125258173333335,2.7957466666666666
2024-01-01 14:45:00,3.5272,0.0,0.057525799999999995,0.0,0.19130834413333334,-0.4424587401,3.3938333333333333
2024-01-01 15:00:00,2.3930133333333337,0.0,0.046923933333333334,0.0,0.8078309448,-0.142156112816,3.19784
2024-01-01 15:15:00,2.68746,0.0,0.051202333333333336,0.0,0.466585946976,-0.07672276082,3.2063133333333336
2024-01-01 15:30:00,3.928786666666667,0.0,0.07718939999999999,0.0,0.010684151126666668,-1.27662927756,2.80126
2024-01-01 15:45:00,1.5328686666666667,0.0,0.03175884206666667,0.0,1.2616661134,-0.36357133344000003,2.6005933333333333
2024-01-01 16:00:00,0.5050206666666667,0.0,0.004315226666666667,0.0,1.5545978176666668,0.0,2.209506666666667
2024-01-01 16:15:00,2.8575333333333335,0.0,0.0456814,0.0,0.03453580419333333,-1.2846092402666665,1.7172933333333333
2024-01-01 16:30:00,0.9943726666666667,0.0,0.01997682666666667,0.0,0.2579407127466667,-0.3917089648666667,0.9683233333333334
2024-01-01 16:45:00,1.2165266666666668,0.0,0.03682273333333333,0.0,0.0,-1.2045528409333335,0.1279118
2024-01-01 17:00:00,3.636346666666667,0.0,0.07565173333333333,0.0,0.0,-3.7855322061333334,0.058255133333333334
2024-01-01 17:15:00,1.55572,0.0,0.043492133333333335,0.0,0.0,-1.6402488145333334,0.020741546666666666
2024-01-01 17:30:00,1.1958066666666667,0.0,0.0384126,0.0,0.0,-1.2661681531333333,0.004722491333333333
2024-01-01 17:45:00,2.75142,0.0,0.05222586666666666,0.0,0.0,-2.8980125742,0.0
2024-01-01 18:00:00,0.8782613333333333,0.0,0.021222533333333335,0.0,0.0,-0.9414581590933333,0.0
2024-01-01 18:15:00,0.865938,0.0,0.026496373333333333,0.0,0.0,-0.9140284050733334,0.0
2024-01-01 18:30:00,3.4485466666666666,0.0,2.6690648666666665,0.0,0.0,-0.8703611567399999,0.0
2024-01-01 18:45:00,2.5256600000000002,0.0,2.356069333333333,0.0,0.0,-0.21156255466666665,0.0
2024-01-01 19:00:00,3.5817266666666665,0.0,3.427806,0.0,0.0,-0.21193529333333333,0.0
2024-01-01 19:15:00,4.241186666666667,0.0,4.064653333333333,0.0,0.0,-0.21224235733333333,0.0
2024-01-01 19:30:00,1.5157666666666667,0.0,1.3440853333333334,0.0,0.0,-0.21103121866666666,0.0
2024-01-01 19:45:00,0.34144199999999997,0.0,0.3761946666666667,0.0,3.558345e-05,-0.008447156066666666,0.0
2024-01-01 20:00:00,2.1102106666666667,0.0,2.1495246666666668,0.0,0.0,-0.0009169986,0.0
2024-01-01 20:15:00,1.3790913333333334,0.0,1.4135073333333332,0.0,6.999999999999999e-06,-0.0006685010500000001,0.0
2024-01-01 20:30:00,0.26504133333333335,0.0,0.3038873333333333,0.0,0.0,-0.00013883345,0.0
2024-01-01 20:45:00,2.190580666666667,0.0,2.231916,0.0,5.833450000000001e-07,-0.0009239951,0.0
2024-01-01 21:00:00,1.775536,0.0,1.8075833333333333,0.0,0.0,-0.0008720831,0.0
2024-01-01 21:15:00,0.45469733333333334,0.0,0.493492,0.0,0.0,-0.000217049,0.0
2024-01-01 21:30:00,2.271237333333333,0.0,2.311224,0.0,0.0,-0.000977669,0.0
2024-01-01 21:45:00,2.65902,0.0,2.69388,0.0,0.0,-0.001178912,0.0
2024-01-01 22:00:00,1.0592953333333333,0.0,1.1006973333333332,0.0,9.975000000000001e-05,-0.00076883205,0.0
2024-01-01 22:15:00,1.12218,0.0,1.1658906666666666,0.0,4.958345e-05,-0.00041124895,0.0
2024-01-01 22:30:00,2.77006,0.0,2.8039199999999997,0.0,0.0,-0.0012721345,0.0
2024-01-01 22:45:00,0.41766,0.0,0.451208,0.0,0.0,-0.0002438583,0.0
2024-01-01 23:00:00,1.1007713333333333,0.0,1.1461286666666666,0.0,0.0,-0.0004672521,0.0
2024-01-01 23:15:00,2.73436,0.0,2.76982,0.0,0.0,-0.0012349225,0.0
2024-01-01 23:30:00,0.408546,0.0,0.44082933333333335,0.0,6.999999999999999e-06,-0.00025491725,0.0
2024-01-01 23:45:00,1.0759726666666665,0.0,1.1164686666666668,0.0,0.0,-0.00044974895000000003,0.0
2024-01-02 00:00:00,2.6343400000000003,0.0,2.6678466666666667,0.0,0.0,-0.0012005034999999999,0.0
2024-01-02 00:15:00,1.7855246666666666,0.0,1.8174373333333333,0.0,0.0,-0.0008329979,0.0
2024-01-02 00:30:00,0.334478,0.0,0.371434,0.0,0.0,-0.00018491654999999997,0.0
2024-01-02 00:45:00,2.120878,0.0,2.160446,0.0,0.0,-0.0008994965,0.0
2024-01-02 01:00:00,1.7697753333333333,0.0,1.79898,0.0,0.0,-0.0008954154999999999,0.0
2024-01-02 01:15:00,0.27837333333333336,0.0,0.31715466666666664,0.0,0.0,-0.00014641655,0.0
2024-01-02 01:30:00,2.057584,0.0,2.097983333333333,0.0,0.0,-0.00087675595,0.0
2024-01-02 01:45:00,6.029285333333333,0.0,6.057932666666667,0.0,0.0,-0.00272066655,0.0
2024-01-02 02:00:00,0.270646,0.0,0.309104,0.0,8.749895e-06,-0.00017908450000000002,0.0
2024-01-02 02:15:00,2.0589546666666667,0.0,2.098074,0.0,0.0,-0.0008889916,0.0
2024-01-02 02:30:00,2.80874,0.0,2.8416133333333335,0.0,0.0,-0.00129281145,0.0
2024-01-02 02:45:00,0.8225513333333333,0.0,0.8554533333333334,0.0,0.0,-0.0003733345,0.0
2024-01-02 03:00:00,0.9138253333333334,0.0,0.9536013333333333,0.0,4.31655e-05,-0.00044333135,0.0
2024-01-02 03:15:00,2.6981266666666666,0.0,2.7299066666666665,0.0,0.0,-0.001219169,0.0
2024-01-02 03:30:00,0.5963706666666667,0.0,0.6309786666666667,0.0,0.0,-0.00032491795,0.0
2024-01-02 03:45:00,0.835658,0.0,0.8743993333333333,0.0,2.741655e-05,-0.0003809211,0.0
2024-01-02 04:00:00,2.6557866666666663,0.0,2.6889666666666665,0.0,0.0,-0.0011894085,0.0
2024-01-02 04:15:00,2.3486273333333334,0.0,2.3774193333333336,0.0,0.0,-0.0011084885,0.0
2024-01-02 04:30:00,0.33397866666666665,0.0,0.3713986666666667,0.0,0.0,-0.0001825831,0.0
2024-01-02 04:45:00,1.3978093333333335,0.0,1.438036,0.0,0.0,-0.00058391445,0.0
2024-01-02 05:00:00,2.400102,0.0,2.428268,0.0,0.0,-0.0011380845,0.0
2024-01-02 05:15:00,0.32482,0.0,0.36325666666666667,0.0,0.0,-0.00018375,0.0
2024-01-02 05:30:00,1.4731313333333333,0.0,1.5144673333333334,0.0,5.833450000000001e-07,-0.00060724895,0.0
2024-01-02 05:45:00,2.4361726666666663,0.0,2.4686866666666663,0.0,1.458345e-05,-0.00122850245,0.0
2024-01-02 06:00:00,0.39235866666666663,0.0,0.43280799999999997,0.0,4.958345e-05,-0.00023274895000000001,0.0
2024-01-02 06:15:00,1.5908026666666666,0.0,1.632314,0.0,0.0,-0.0006801668999999999,0.0
2024-01-02 06:30:00,2.631533333333333,0.0,2.6624399999999997,0.0,0.0,-0.00114507855,0.0
2024-01-02 06:45:00,0.99753,0.0,1.0293206666666668,0.0,0.0,-0.0005319971999999999,0.0
2024-01-02 07:00:00,0.24958066666666667,0.0,0.287552,0.0,0.0,-0.00014058345,0.0
2024-01-02 07:15:00,2.65042,0.0,2.6885066666666666,0.0,0.0,-0.00112117005,0.0
2024-01-02 07:30:00,1.055752,0.0,1.089046,0.0,0.0,-0.00054716515,0.0
2024-01-02 07:45:00,0.46798933333333337,0.0,0.514074,0.0,0.0,-0.000225167845,0.0
2024-01-02 08:00:00,2.7772133333333335,0.0,2.8152,0.0,0.0,-0.001540133,0.002202219333333333
2024-01-02 08:15:00,1.0345113333333333,0.0,1.0750873333333333,0.0,0.0,-0.0005162479,0.010964353333333334
2024-01-02 08:30:00,0.4032273333333333,0.0,0.42556466666666665,0.0,4.3116149999999995e-05,-0.0001464155,0.06387993333333333
2024-01-02 08:45:00,2.7019066666666665,0.0,2.5845533333333335,0.0,0.0,-0.00066397345,0.19537466666666664
2024-01-02 09:00:00,6.830082666666667,0.0,6.571240733333334,0.0,0.012793241253333334,-0.0030945845,0.3272406666666666
2024-01-02 09:15:00,0.2788446666666667,0.0,0.06378926666666666,0.0,0.18025408030666668,0.0,0.49676733333333334
2024-01-02 09:30:00,1.6045166666666666,0.0,1.0613323333333333,0.0,0.09487721533333332,-0.00043957628666666665,0.7389506666666666
2024-01-02 09:45:00,2.0001773333333333,0.0,1.1924256133333335,0.0,0.1994817663333333,-0.00035826456133333334,1.1037133333333335
2024-01-02 10:00:00,0.348076,0.0,0.012762826666666668,0.0,0.58949395016,0.0,1.0467526666666667
2024-01-02 10:15:00,1.8220953333333334,0.0,1.1357813333333333,0.0,0.22251358462,-0.00020223334,1.0246226666666667
2024-01-02 10:30:00,1.8435546666666667,0.0,1.0530553866666665,0.0,0.32886783949333337,-0.00023480906600000003,1.2231466666666668
2024-01-02 10:45:00,0.36187933333333333,0.0,0.0017659840000000002,-5.5010666666666665e-05,1.1933315472,0.0,1.6757133333333334
2024-01-02 11:00:00,1.526794,0.0,0.5843721466666667,-7.15e-05,0.5709823095333333,-0.05705846736673333,1.5647666666666666
2024-01-02 11:15:00,2.675053333333333,0.0,1.15747,0.0,0.006503221767333334,-0.00020065811362666666,1.61496
2024-01-02 11:30:00,0.6566393333333332,0.0,0.10783476266666667,0.0,1.1221714984666666,-1.3493215999999999e-05,1.7891000000000001
2024-01-02 11:45:00,0.4761166666666667,0.0,0.00661046,0.0,0.88019531492,0.0,1.4788333333333334
2024-01-02 12:00:00,2.750426666666667,0.0,0.7500296666666666,0.0,0.0,-0.6866830715333333,1.43828
2024-01-02 12:15:00,0.5735673333333333,0.0,0.10114783066666666,-5.706146666666666e-05,1.1314488189466665,-0.014075058666666666,1.7053333333333331
2024-01-02 12:30:00,0.43720933333333334,0.0,0.0024482813333333337,-0.001203576,1.5175089391999999,-0.009206760266666668,2.0835866666666667
2024-01-02 12:45:00,2.6496666666666666,0.0,0.03416413333333333,0.0,0.16164777132000002,-0.21074035821999998,2.7024666666666666
2024-01-02 13:00:00,0.47090533333333334,0.0,0.0021418780000000003,-0.0047229099999999994,2.19271824068,0.0,2.82984
2024-01-02 13:15:00,0.297792,0.0,0.0009480826666666667,-0.0022823,1.7559112164666668,0.0,2.2143
2024-01-02 13:30:00,2.556875333333333,0.0,0.039431973333333335,0.0,0.0664968,-0.9371529254133333,1.80878
2024-01-02 13:45:00,0.7487626666666667,0.0,0.01054498,0.0,0.7405193844533334,-0.2350674715333333,1.39086
2024-01-02 14:00:00,0.3076446666666667,0.0,0.0032589240000000003,0.0,0.9263690799333334,0.0,1.3639866666666667
2024-01-02 14:15:00,2.525522,0.0,0.039301386666666674,0.0,0.0714831208,-1.2826587907333333,1.44276
2024-01-02 14:30:00,1.1346999999999998,0.0,0.016688146666666667,0.0,0.55786382254,-0.5207122251333334,1.2977933333333336
2024-01-02 14:45:00,0.31769933333333333,0.0,0.0041986666666666665,0.0,0.7951677436,0.0,1.2402466666666667
2024-01-02 15:00:00,2.212864666666667,0.0,0.03899633333333333,0.0,0.15870403677333333,-1.4384386108666667,1.0827486666666668
2024-01-02 15:15:00,1.3240933333333333,0.0,0.0271756,0.0,0.11814957996666667,-0.6365205856333334,0.9400346666666667
2024-01-02 15:30:00,1.455996,0.0,0.044894133333333336,0.0,0.0,-0.7825368721133333,0.7830126666666667
2024-01-02 15:45:00,3.065446666666667,0.0,0.06748213333333333,0.0,0.0,-2.7065182250933333,0.5106086666666667
2024-01-02 16:00:00,1.7932753333333333,0.0,0.2936844666666667,0.0,0.0,-1.2925840638066668,0.36812533333333336
2024-01-02 16:15:00,0.7275673333333333,0.0,0.4135813333333333,0.0,0.0,-0.16772455722666665,0.22535333333333335
2024-01-02 16:30:00,2.4261986666666666,0.0,2.2107799999999997,0.0,0.0,-0.20344439733333333,0.11369133333333334
2024-01-02 16:45:00,2.867399333333333,0.0,2.6913013333333335,0.0,0.0,-0.21163312,0.05533453333333334
2024-01-02 17:00:00,3.664762666666667,0.0,3.650994666666667,0.0,0.0,-0.0579328265372,0.014969139999999999
2024-01-02 17:15:00,2.95444,0.0,2.9955933333333333,0.0,0.0,-0.0015364965,0.006109273333333333
2024-01-02 17:30:00,1.3280653333333334,0.0,1.3619893333333333,0.0,4.7834500000000004e-05,-0.00048008205,0.0005714666666666666
2024-01-02 17:45:00,0.5655766666666667,0.0,0.6056453333333334,0.0,0.0,-0.00026191655,0.0
2024-01-02 18:00:00,4.629746666666667,0.0,4.702520666666667,0.0,4.0833345e-05,-0.002471574,0.0
2024-01-02 18:15:00,3.347434,0.0,3.3978206666666666,0.0,7.699895000000001e-05,-0.0013597535000000002,0.0
2024-01-02 18:30:00,1.6451373333333335,0.0,1.6833893333333334,0.0,6.999999999999999e-06,-0.00072916095,0.0
2024-01-02 18:45:00,2.9790133333333335,0.0,3.0174066666666666,0.0,1.341655e-05,-0.0012640775,0.0
2024-01-02 19:00:00,1.70742,0.0,1.7484806666666666,0.0,0.0,-0.00072571205,0.0
2024-01-02 19:15:00,4.231092666666667,0.0,4.258279333333333,0.0,0.0,-0.0019360855500000001,0.0
2024-01-02 19:30:00,2.8752866666666668,0.0,2.9057533333333336,0.0,0.0,-0.0013142535,0.0
2024-01-02 19:45:00,0.4895333333333333,0.0,0.5278993333333334,0.0,0.0,-0.0002560859,0.0
2024-01-02 20:00:00,1.2758353333333334,0.0,1.3171,0.0,0.0,-0.000510419,0.0
2024-01-02 20:15:00,2.6686346666666667,0.0,2.6987153333333334,0.0,0.0,-0.0012489155,0.0
2024-01-02 20:30:00,0.49811600000000006,0.0,0.536926,0.0,0.0,-0.0002490831,0.0
2024-01-02 20:45:00,1.3929673333333334,0.0,1.4350813333333334,0.0,0.0,-0.0005671738944533334,0.0
2024-01-02 21:00:00,2.931966666666667,0.0,2.96624,0.0,0.0,-0.0013854182556,0.0
2024-01-02 21:15:00,0.4920233333333333,0.0,0.5256339999999999,0.0,0.0,-0.0002595840222266667,0.0
2024-01-02 21:30:00,1.103928,0.0,1.147282,0.0,0.0,-0.0004532926167733333,0.0
2024-01-02 21:45:00,2.739450666666667,0.0,2.769728,0.0,0.0,-0.00124775,0.0
2024-01-02 22:00:00,0.4644186666666667,0.0,0.5030253333333333,0.0,0.0,-0.00025726445545333335,0.0
2024-01-02 22:15:00,1.1678966666666666,0.0,1.2088546666666666,0.0,0.0,-0.0005110303444466667,0.0
2024-01-02 22:30:00,2.512312,0.0,2.542457333333333,0.0,0.0,-0.0011888389612,0.0
2024-01-02 22:45:00,0.4260293333333333,0.0,0.4630166666666667,0.0,0.0,-0.00017913176664,0.0
2024-01-02 23:00:00,1.3537653333333333,0.0,1.3956833333333334,0.0,0.0,-0.0006155607330733334,0.0
2024-01-02 23:15:00,2.1820186666666666,0.0,2.21132,0.0,0.0,-0.00101328891644,0.0
2024-01-02 23:30:00,0.30833133333333335,0.0,0.34698666666666667,0.0,0.0,-0.00015636950012666665,0.0
2024-01-02 23:45:00,5.016951333333334,0.0,5.049532,0.0,0.0,-0.0022272017052466665,0.0
2024-01-03 00:00:00,2.660126666666667,0.0,2.689046666666667,0.0,0.0,-0.0012226689,0.0
2024-01-03 00:15:00,0.292774,0.0,0.3323353333333333,0.0,0.0,-0.00018492993330000002,0.0
2024-01-03 00:30:00,0.9931059999999999,0.0,1.0340493333333334,0.0,0.0,-0.00042309371942000006,0.0
2024-01-03 00:45:00,2.4288553333333334,0.0,2.458946666666667,0.0,0.0,-0.0011211745,0.0
2024-01-03 01:00:00,0.26715999999999995,0.0,0.3051433333333333,0.0,0.0,-0.00018375502221333335,0.0
2024-01-03 01:15:00,1.0726153333333335,0.0,1.1158486666666667,0.0,6.418749960000001e-06,-0.00046030113846666666,0.0
2024-01-03 01:30:00,2.3094419999999998,0.0,2.3400466666666664,0.0,0.0,-0.0010844155,0.0
2024-01-03 01:45:00,0.42441133333333336,0.0,0.4634406666666667,0.0,0.0,-0.00021408768889733334,0.0
2024-01-03 02:00:00,1.4120466666666665,0.0,1.4501066666666667,0.0,0.0,-0.00062008839442,0.0
2024-01-03 02:15:00,2.149629333333333,0.0,2.1794346666666664,0.0,0.0,-0.00102083905,0.0
2024-01-03 02:30:00,0.32871999999999996,0.0,0.3675486666666667,0.0,0.0,-0.00017914206056,0.0
2024-01-03 02:45:00,1.5109766666666669,0.0,1.5504433333333334,0.0,0.0,-0.0006399184388933333,0.0
2024-01-03 03:00:00,2.522548,0.0,2.551852,0.0,0.0,-0.00118708205,0.0
2024-01-03 03:15:00,0.260066,0.0,0.300052,0.0,0.0,-0.00017908451666666668,0.0
2024-01-03 03:30:00,1.0225126666666666,0.0,1.0657533333333333,0.0,0.0,-0.0004083390722266666,0.0
2024-01-03 03:45:00,2.3551119999999997,0.0,2.3854846666666663,0.0,0.0,-0.0011118344999999999,0.0
2024-01-03 04:00:00,0.30227733333333334,0.0,0.34196466666666664,0.0,0.0,-0.00016566795,0.0
2024-01-03 04:15:00,1.2153106666666667,0.0,1.2548846666666666,0.0,0.0,-0.0005127526722266666,0.0
2024-01-03 04:30:00,2.3246866666666666,0.0,2.35257,0.0,0.0,-0.0010628320500000001,0.0
2024-01-03 04:45:00,0.362602,0.0,0.4003886666666666,0.0,1.3999999999999998e-05,-0.00022050000000000002,0.0
2024-01-03 05:00:00,1.4080873333333335,0.0,1.4499926666666667,0.0,0.0,-0.0005874312444400001,0.0
2024-01-03 05:15:00,2.7796266666666667,0.0,2.8114133333333333,0.0,0.0,-0.0012355035,0.0
2024-01-03 05:30:00,3.7586966666666664,0.0,3.7984746666666664,0.0,0.0,-0.0016922454500000001,0.0
2024-01-03 05:45:00,2.3427646666666666,0.0,2.368642,0.0,0.0,-0.0010657479,0.0
2024-01-03 06:00:00,2.7804,0.0,2.81998,0.0,0.0,-0.00124308345,0.0
2024-01-03 06:15:00,0.8176333333333333,0.0,0.8510559999999999,0.0,0.0,-0.0004404155,0.0
2024-01-03 06:30:00,0.5100606666666666,0.0,0.5539000000000001,0.0,0.0,-0.000194249195,0.0
2024-01-03 06:45:00,2.7376933333333335,0.0,2.7693733333333332,0.0,0.0,-0.001215207,0.0
2024-01-03 07:00:00,0.8557766666666667,0.0,0.8897166666666667,0.0,0.0,-0.0005185831,0.0
2024-01-03 07:15:00,0.6992886666666667,0.0,0.742546,0.0,0.0,-0.0002432493,0.0
2024-01-03 07:30:00,2.7241266666666664,0.0,2.7558266666666666,0.0,0.0,-0.0012349120000000001,0.0
2024-01-03 07:45:00,2.6102399999999997,0.0,2.6424533333333335,0.0,0.0,-0.0011876655,0.0
2024-01-03 08:00:00,1.8513046666666666,0.0,1.8875206666666666,0.0,0.0,-0.00121451995,0.0030395046666666665
2024-01-03 08:15:00,0.26491133333333333,0.0,0.3088066666666667,0.0,6.41655e-06,-0.000151083345,0.015202173333333334
2024-01-03 08:30:00,1.9112546666666668,0.0,1.9428333333333332,0.0,6.999999999999999e-06,-0.0008481679499999999,0.04084
2024-01-03 08:45:00,1.7239106666666666,0.0,1.7190933333333334,0.0,0.0,-0.000690338845,0.08373386666666667
2024-01-03 09:00:00,0.32504266666666665,0.0,0.283302,0.0,0.00015459759425333333,-5.6583366666666664e-05,0.12791953333333334
2024-01-03 09:15:00,2.0274966666666665,0.0,1.9571220000000003,0.0,7.584027786666667e-06,-0.0006871713666666666,0.14933866666666665
2024-01-03 09:30:00,1.5578420000000002,0.0,1.4084274666666667,0.0,0.0022274116828666663,-0.00034592145,0.216026
2024-01-03 09:45:00,0.25658,0.0,0.07849886666666667,0.0,0.020371961848,0.0,0.280158
2024-01-03 10:00:00,2.0551946666666665,0.0,1.3128818,0.0,0.01571174869466667,-0.0004359933346666667,0.8542246666666666
2024-01-03 10:15:00,2.4992033333333334,0.0,1.5366823333333335,0.0,0.03989391486666667,-0.0005475118636466666,1.0952593333333334
2024-01-03 10:30:00,0.3984746666666667,0.0,0.006335497999999999,-4.2097333333333334e-05,0.9547347282,0.0,1.4696866666666668
2024-01-03 10:45:00,1.2231346666666667,0.0,0.336139508,-0.00023017333333333334,0.79887758378,-0.0009115480806000002,1.811922
2024-01-03 11:00:00,2.2783733333333336,0.0,0.611266,-0.0003304466666666667,0.27625414819999994,-0.00023009816555999999,2.0576066666666666
2024-01-03 11:15:00,0.265572,0.0,0.0002461093333333333,-0.0016985919999999999,1.6357192574666668,0.0,2.04332
